112, 157, 130
113, 156, 130
113, 156, 128
115, 158, 132
114, 157, 129
114, 158, 130
112, 156, 129
112, 157, 130
112, 156, 128
112, 156, 128
114, 157, 130
113, 158, 130
113, 156, 131
113, 157, 129
114, 157, 129
114, 157, 131
112, 156, 129
113, 157, 129
114, 158, 129
114, 158, 130
113, 157, 130
112, 157, 129
114, 157, 129
113, 157, 130
113, 158, 130
111, 155, 128
109, 155, 126
113, 158, 130
114, 158, 130
111, 158, 128
112, 156, 128
114, 157, 129
112, 157, 129
112, 156, 129
112, 156, 128
113, 156, 129
114, 157, 130
113, 157, 130
111, 155, 129
112, 156, 128
114, 158, 130
115, 158, 131
113, 157, 130
112, 156, 129
114, 157, 130
113, 158, 129
113, 157, 130
112, 156, 129
112, 156, 129
114, 158, 130
113, 157, 130
112, 155, 129
113, 157, 129
113, 152, 133
113, 158, 130
114, 157, 130
112, 157, 129
112, 156, 129
113, 157, 129
114, 157, 130
112, 157, 130
112, 158, 133
112, 155, 128
113, 158, 129
114, 157, 130
112, 157, 130
112, 155, 129
111, 157, 129
114, 157, 129
113, 159, 131
113, 157, 130
110, 155, 128
112, 156, 131
114, 157, 129
112, 156, 129
114, 158, 130
113, 157, 130
113, 156, 130
112, 156, 128
113, 157, 129
114, 157, 130
112, 157, 129
113, 157, 131
112, 156, 129
113, 157, 129
113, 158, 130
113, 158, 130
112, 156, 129
112, 156, 128
114, 157, 129
113, 158, 130
113, 157, 130
113, 157, 130
112, 156, 129
113, 157, 129
113, 156, 129
114, 157, 130
113, 158, 130
113, 157, 130
113, 158, 130
112, 156, 129
114, 157, 129
114, 157, 129
113, 158, 130
113, 158, 131
113, 158, 130
113, 156, 130
112, 156, 128
113, 157, 129
115, 158, 130
113, 157, 130
112, 155, 129
112, 155, 129
114, 157, 129
114, 158, 130
114, 158, 130
113, 157, 128
113, 157, 130
114, 158, 129
113, 161, 129
112, 156, 128
113, 156, 130
114, 157, 130
114, 156, 130
114, 157, 130
113, 158, 130
111, 156, 129
112, 156, 129
113, 157, 130
115, 158, 130
113, 158, 131
109, 157, 128
113, 156, 131
114, 158, 130
114, 158, 131
114, 158, 133
112, 156, 129
113, 157, 129
114, 158, 129
113, 157, 132
112, 156, 129
112, 155, 128
114, 157, 130
113, 158, 131
113, 158, 131
113, 157, 130
113, 157, 130
114, 158, 130
113, 158, 131
113, 157, 130
111, 160, 129
113, 158, 131
112, 156, 129
114, 157, 130
114, 158, 129
113, 158, 131
114, 157, 129
114, 158, 130
114, 158, 131
112, 156, 129
118, 156, 132
114, 158, 130
114, 158, 131
112, 156, 128
113, 157, 129
113, 157, 131
113, 157, 130
113, 156, 129
113, 157, 129
113, 158, 130
112, 156, 129
114, 158, 130
114, 158, 131
113, 157, 130
114, 158, 130
115, 159, 132
112, 156, 130
113, 157, 130
114, 158, 131
113, 158, 131
113, 157, 131
114, 158, 129
114, 158, 129
113, 158, 130
113, 157, 130
112, 156, 128
114, 158, 131
113, 157, 130
112, 157, 130
114, 158, 130
114, 158, 130
112, 157, 129
112, 157, 130
114, 158, 130
112, 156, 128
114, 158, 130
114, 158, 132
112, 158, 130
115, 157, 130
114, 158, 131
113, 157, 130
114, 158, 129
114, 158, 129
113, 158, 131
112, 157, 129
113, 157, 130
113, 157, 129
113, 158, 131
113, 157, 130
113, 157, 129
114, 158, 130
114, 159, 130
113, 158, 130
112, 157, 129
114, 158, 130
113, 158, 131
114, 157, 130
115, 159, 131
113, 157, 132
114, 159, 130
112, 158, 130
113, 157, 130
115, 158, 130
112, 157, 130
114, 158, 129
113, 160, 132
112, 157, 129
114, 158, 129
112, 157, 130
