191, 86, 15
192, 86, 11
192, 87, 16
194, 87, 17
192, 88, 17
193, 88, 16
192, 87, 15
193, 87, 15
190, 90, 17
194, 88, 16
192, 87, 17
192, 87, 16
189, 82, 16
193, 87, 13
193, 87, 17
194, 88, 16
193, 88, 16
192, 85, 17
191, 85, 15
192, 87, 16
191, 87, 18
193, 86, 15
193, 87, 15
192, 86, 15
193, 86, 16
193, 87, 16
192, 86, 17
192, 86, 15
193, 85, 15
192, 87, 16
193, 87, 17
193, 87, 17
191, 85, 13
194, 86, 16
195, 88, 17
193, 87, 16
193, 85, 19
191, 86, 15
192, 85, 15
193, 87, 15
188, 88, 12
193, 87, 16
191, 86, 15
192, 88, 16
193, 87, 16
193, 87, 17
192, 87, 17
192, 87, 16
191, 85, 15
191, 84, 14
193, 87, 16
194, 87, 16
191, 85, 15
192, 86, 16
193, 87, 16
193, 86, 16
192, 85, 15
192, 85, 14
191, 86, 15
193, 88, 17
193, 87, 17
192, 87, 16
190, 85, 16
193, 87, 17
193, 87, 17
192, 85, 15
193, 87, 17
192, 88, 13
192, 87, 16
191, 85, 15
191, 85, 15
192, 86, 15
192, 85, 15
196, 86, 17
191, 86, 14
193, 87, 16
194, 88, 16
192, 86, 14
194, 88, 16
193, 89, 16
194, 87, 16
194, 87, 16
193, 87, 16
194, 85, 18
193, 87, 17
191, 86, 16
193, 87, 16
191, 86, 15
191, 85, 15
192, 85, 15
191, 85, 15
192, 86, 15
193, 85, 17
194, 85, 15
193, 86, 15
194, 87, 16
192, 86, 15
191, 86, 16
192, 87, 16
192, 88, 18
191, 85, 15
192, 86, 16
192, 86, 15
192, 85, 15
192, 85, 15
191, 86, 14
192, 86, 15
192, 85, 13
193, 88, 16
194, 87, 16
194, 86, 17
192, 86, 17
196, 86, 19
192, 85, 14
193, 86, 15
193, 87, 16
191, 85, 14
192, 85, 16
193, 87, 17
193, 87, 17
192, 85, 15
192, 86, 15
193, 87, 16
193, 87, 15
193, 87, 16
194, 87, 16
191, 86, 15
192, 86, 15
193, 87, 16
193, 86, 16
193, 87, 16
191, 85, 15
190, 86, 15
193, 87, 16
193, 87, 16
196, 88, 16
191, 85, 15
193, 86, 16
194, 86, 19
192, 86, 15
193, 86, 17
191, 86, 15
191, 85, 15
192, 85, 14
194, 87, 16
193, 87, 17
193, 87, 16
193, 87, 16
192, 84, 16
194, 87, 16
193, 87, 15
193, 87, 16
192, 87, 16
191, 84, 14
191, 85, 15
192, 85, 15
191, 86, 15
193, 87, 16
192, 86, 16
193, 88, 16
193, 87, 16
193, 87, 15
192, 86, 15
193, 86, 15
194, 88, 16
192, 88, 17
193, 87, 17
192, 86, 16
191, 85, 15
191, 85, 15
191, 86, 15
192, 86, 16
193, 87, 15
192, 87, 16
193, 82, 17
193, 86, 14
192, 86, 16
193, 87, 17
192, 87, 18
193, 87, 15
193, 87, 16
193, 87, 16
192, 86, 16
192, 85, 15
194, 86, 16
193, 86, 16
193, 87, 16
194, 87, 16
193, 87, 17
192, 85, 15
192, 86, 15
193, 86, 15
194, 87, 16
193, 86, 16
192, 87, 16
191, 85, 15
191, 85, 15
193, 87, 15
192, 86, 15
192, 86, 15
191, 85, 14
193, 87, 15
193, 87, 17
193, 87, 16
192, 86, 16
190, 84, 14
192, 85, 15
192, 86, 15
193, 88, 16
192, 86, 15
192, 86, 15
192, 85, 15
189, 89, 15
193, 87, 16
192, 87, 17
192, 86, 16
191, 85, 15
193, 87, 16
194, 87, 15
194, 88, 16
192, 85, 15
189, 87, 15
192, 85, 14
192, 86, 15
193, 87, 16
193, 87, 17
192, 87, 17
192, 85, 15
192, 86, 15
193, 85, 15
193, 86, 15
193, 87, 16
192, 87, 15
192, 87, 16
192, 86, 17
191, 84, 14
192, 86, 16
192, 85, 15
193, 87, 16
192, 85, 16
192, 86, 15
193, 87, 16
192, 87, 16
192, 85, 15
189, 85, 14
191, 84, 14
193, 86, 15
193, 87, 15
193, 87, 16
192, 87, 17
193, 87, 16
191, 86, 15
191, 85, 15
192, 86, 16
192, 86, 15
192, 86, 15
193, 87, 15
193, 87, 16
191, 85, 15
193, 87, 16
193, 87, 15
193, 87, 16
190, 87, 17
192, 87, 17
193, 86, 17
191, 85, 15
191, 85, 16
193, 87, 15
192, 86, 14
194, 87, 16
192, 87, 15
193, 87, 17
