34, 38, 11
34, 37, 11
34, 38, 11
36, 40, 12
36, 40, 12
34, 39, 12
35, 40, 12
35, 39, 11
35, 40, 13
33, 41, 11
35, 39, 13
35, 39, 12
35, 39, 12
36, 40, 11
36, 40, 12
34, 39, 12
34, 34, 12
35, 39, 11
35, 38, 13
37, 39, 13
36, 40, 12
37, 40, 12
35, 39, 12
35, 39, 12
34, 39, 11
37, 38, 12
35, 39, 11
35, 39, 11
35, 40, 12
35, 39, 12
36, 40, 13
37, 40, 11
34, 38, 12
35, 39, 11
35, 38, 11
34, 38, 11
35, 40, 13
36, 40, 13
34, 39, 12
34, 38, 11
35, 38, 11
37, 40, 12
37, 41, 14
36, 40, 14
34, 38, 12
34, 38, 12
39, 39, 12
35, 39, 11
33, 39, 9
35, 39, 11
36, 40, 12
40, 39, 14
35, 39, 12
35, 40, 10
35, 40, 12
35, 39, 11
35, 39, 11
35, 39, 12
34, 38, 12
34, 38, 11
35, 39, 12
36, 40, 12
35, 40, 13
35, 40, 13
34, 38, 11
36, 40, 12
36, 39, 11
37, 41, 13
34, 39, 11
36, 40, 13
34, 39, 11
36, 39, 11
47, 51, 16
47, 52, 17
46, 51, 17
48, 51, 16
47, 52, 16
47, 51, 16
47, 52, 16
47, 51, 17
46, 51, 16
47, 51, 16
46, 52, 17
44, 50, 15
47, 51, 16
45, 51, 15
47, 52, 17
47, 51, 16
48, 52, 16
46, 51, 17
46, 51, 16
48, 52, 17
47, 53, 18
46, 51, 16
47, 52, 16
52, 51, 18
45, 51, 16
46, 51, 15
48, 53, 17
47, 52, 17
47, 51, 16
48, 52, 16
47, 52, 14
46, 51, 16
50, 50, 17
47, 51, 16
45, 50, 15
47, 51, 16
46, 50, 16
46, 51, 16
47, 52, 16
45, 50, 15
47, 52, 16
47, 52, 16
46, 54, 15
47, 51, 16
46, 52, 17
45, 50, 16
47, 50, 16
47, 52, 17
46, 51, 16
43, 49, 13
47, 52, 17
44, 50, 16
46, 50, 15
47, 51, 16
48, 53, 19
45, 48, 14
47, 52, 16
46, 51, 16
46, 51, 16
47, 52, 16
45, 50, 15
47, 51, 16
47, 52, 17
46, 51, 16
48, 52, 17
50, 53, 18
47, 50, 16
47, 52, 16
43, 50, 14
46, 51, 17
46, 51, 16
46, 51, 17
46, 52, 17
46, 51, 16
45, 50, 15
47, 51, 17
45, 50, 15
47, 52, 16
46, 52, 17
46, 51, 17
46, 51, 16
51, 51, 15
46, 51, 16
46, 51, 16
47, 52, 16
47, 52, 17
46, 51, 16
47, 51, 16
47, 51, 17
46, 51, 19
47, 51, 16
47, 53, 18
45, 50, 16
47, 51, 16
48, 53, 18
46, 51, 19
46, 51, 16
47, 51, 16
47, 52, 18
47, 51, 16
47, 51, 16
47, 50, 17
46, 51, 16
47, 51, 16
43, 50, 14
46, 51, 16
47, 52, 16
48, 53, 18
46, 51, 19
47, 51, 16
48, 53, 17
50, 51, 19
46, 51, 16
48, 52, 16
48, 53, 18
46, 51, 17
46, 51, 17
47, 52, 17
43, 53, 17
47, 52, 16
47, 52, 16
47, 52, 17
47, 51, 17
47, 52, 16
48, 52, 17
47, 52, 17
46, 51, 16
48, 52, 17
47, 52, 17
45, 50, 15
46, 50, 16
47, 52, 16
47, 52, 16
47, 51, 16
47, 51, 16
46, 51, 16
47, 52, 16
47, 52, 18
46, 51, 16
48, 52, 17
47, 52, 17
46, 51, 16
47, 52, 17
47, 53, 17
46, 51, 16
48, 53, 17
48, 53, 17
45, 50, 15
47, 51, 16
46, 51, 17
46, 51, 16
47, 52, 16
48, 53, 18
47, 51, 16
47, 51, 16
48, 53, 17
46, 52, 17
47, 51, 17
46, 51, 15
47, 51, 17
47, 51, 16
47, 54, 18
47, 52, 17
20, 22, 12
18, 21, 11
19, 21, 10
20, 22, 11
20, 22, 12
20, 22, 12
19, 21, 11
20, 22, 13
17, 22, 10
19, 21, 12
19, 21, 11
18, 20, 11
19, 20, 11
18, 20, 9
20, 22, 12
19, 21, 11
19, 23, 11
21, 22, 12
18, 21, 11
18, 21, 11
18, 20, 11
19, 21, 10
19, 20, 11
19, 22, 12
18, 21, 10
18, 20, 10
18, 21, 11
19, 21, 10
19, 20, 11
20, 21, 12
18, 21, 10
21, 22, 12
20, 22, 11
20, 22, 12
18, 21, 11
19, 20, 11
18, 20, 11
21, 23, 12
19, 18, 11
18, 21, 11
15, 24, 10
18, 21, 11
19, 20, 11
19, 20, 10
20, 22, 12
20, 23, 13
20, 24, 13
