147, 20, 12
145, 19, 10
146, 19, 8
147, 20, 12
147, 20, 12
145, 21, 13
145, 19, 11
144, 19, 10
146, 20, 11
146, 20, 12
146, 20, 8
146, 19, 12
144, 18, 11
144, 18, 9
146, 19, 10
147, 21, 12
146, 20, 11
145, 19, 11
145, 19, 12
145, 19, 11
146, 19, 11
143, 18, 10
146, 19, 11
146, 20, 11
146, 20, 11
146, 20, 10
146, 21, 11
146, 21, 12
146, 21, 12
145, 17, 11
146, 19, 11
143, 23, 10
146, 19, 10
145, 21, 13
145, 20, 12
145, 19, 10
142, 21, 12
147, 20, 11
146, 19, 10
146, 20, 12
146, 20, 11
145, 19, 11
147, 20, 11
148, 21, 12
146, 20, 12
146, 20, 12
145, 19, 11
145, 19, 10
145, 19, 10
147, 20, 11
146, 20, 11
146, 21, 12
145, 20, 11
146, 19, 12
146, 19, 12
146, 19, 11
147, 21, 12
146, 20, 12
145, 20, 12
145, 19, 11
146, 20, 12
146, 20, 12
146, 20, 11
147, 20, 12
146, 21, 12
147, 21, 13
146, 20, 12
146, 20, 12
144, 20, 10
146, 20, 12
144, 17, 10
146, 20, 11
146, 19, 11
146, 19, 11
146, 19, 11
146, 20, 11
145, 20, 10
146, 20, 12
147, 21, 12
146, 20, 12
146, 20, 11
146, 20, 12
146, 20, 11
144, 19, 11
145, 19, 12
145, 20, 12
145, 20, 12
144, 19, 10
145, 19, 11
145, 19, 10
145, 20, 11
144, 18, 11
145, 20, 11
145, 19, 11
144, 19, 10
146, 19, 12
145, 20, 11
145, 19, 10
146, 20, 12
145, 19, 10
146, 20, 11
146, 20, 11
145, 19, 10
146, 20, 11
146, 19, 11
145, 19, 10
147, 20, 11
146, 20, 11
146, 19, 10
146, 20, 11
145, 19, 10
146, 21, 12
147, 20, 12
145, 20, 12
146, 20, 13
145, 20, 12
146, 20, 12
146, 19, 11
145, 19, 11
146, 20, 11
146, 20, 11
146, 20, 12
145, 21, 12
144, 19, 11
145, 19, 11
144, 19, 11
145, 18, 10
147, 21, 12
145, 19, 10
147, 20, 12
146, 21, 11
146, 20, 12
143, 19, 12
142, 19, 11
145, 20, 12
145, 20, 12
145, 20, 12
144, 20, 12
143, 20, 13
142, 18, 11
141, 20, 12
142, 19, 11
143, 19, 12
144, 20, 11
144, 19, 12
144, 20, 13
144, 20, 13
144, 19, 12
144, 19, 11
144, 20, 11
144, 20, 12
143, 19, 12
141, 18, 11
142, 18, 11
144, 20, 12
144, 19, 12
143, 20, 13
143, 19, 11
143, 19, 11
145, 20, 11
145, 21, 11
143, 20, 13
143, 18, 11
143, 19, 11
144, 19, 11
143, 20, 12
142, 19, 11
142, 18, 10
145, 20, 11
144, 20, 12
144, 20, 12
144, 20, 13
142, 19, 11
143, 18, 11
143, 20, 10
145, 20, 12
144, 20, 12
143, 18, 11
144, 19, 12
145, 19, 11
144, 20, 13
143, 20, 12
143, 19, 12
142, 18, 10
144, 19, 12
143, 20, 12
142, 19, 11
142, 18, 10
143, 18, 11
145, 20, 12
144, 20, 13
143, 20, 13
144, 19, 11
143, 19, 11
143, 20, 12
143, 20, 12
142, 19, 12
144, 19, 11
143, 19, 11
146, 19, 12
144, 20, 12
143, 19, 12
142, 18, 11
144, 19, 11
144, 19, 11
143, 20, 12
143, 20, 12
143, 20, 13
144, 19, 13
144, 20, 13
144, 20, 12
145, 19, 12
144, 19, 11
145, 20, 12
143, 20, 12
142, 19, 11
143, 20, 12
144, 19, 11
144, 19, 11
145, 19, 12
144, 19, 12
143, 18, 10
144, 20, 11
143, 18, 10
144, 20, 11
144, 20, 11
144, 19, 11
144, 20, 12
145, 20, 12
145, 20, 13
144, 20, 12
143, 18, 11
143, 18, 11
143, 19, 11
144, 20, 11
143, 20, 11
143, 19, 12
143, 20, 12
143, 19, 11
143, 18, 11
145, 20, 12
145, 19, 11
144, 19, 11
144, 19, 11
144, 20, 12
144, 19, 12
142, 19, 11
142, 19, 12
141, 18, 11
144, 19, 12
143, 19, 11
145, 20, 11
145, 20, 12
146, 18, 14
144, 19, 12
143, 19, 12
143, 19, 11
143, 19, 11
143, 20, 11
144, 20, 11
144, 19, 12
144, 20, 13
144, 20, 12
142, 21, 10
143, 18, 10
144, 20, 12
143, 20, 11
141, 19, 11
143, 18, 11
142, 18, 10
144, 19, 12
145, 21, 16
142, 20, 12
144, 18, 10
144, 19, 11
145, 19, 11
145, 19, 12
144, 20, 12
144, 19, 12
143, 18, 11
144, 19, 11
143, 20, 12
144, 20, 12
143, 20, 12
143, 20, 12
143, 19, 11
144, 19, 11
145, 20, 11
144, 20, 13
143, 20, 12
143, 19, 12
142, 18, 11
143, 19, 12
144, 19, 12
143, 19, 11
145, 19, 12
144, 19, 11
145, 20, 11
143, 20, 12
142, 19, 11
145, 19, 11
143, 19, 11
144, 19, 12
145, 21, 12
144, 20, 12
143, 20, 12
145, 21, 14
143, 20, 12
143, 18, 11
143, 18, 11
143, 20, 12
144, 20, 13
143, 20, 12
145, 21, 13
144, 20, 12
144, 19, 12
144, 20, 12
143, 19, 12
144, 19, 11
144, 20, 12
144, 20, 12
142, 20, 12
144, 19, 12
143, 18, 11
145, 18, 12
144, 19, 11
145, 20, 11
144, 20, 11
145, 19, 12
143, 18, 11
143, 18, 10
144, 18, 13
144, 19, 11
144, 20, 12
144, 20, 12
142, 19, 12
144, 19, 13
143, 19, 12
144, 19, 12
143, 18, 11
145, 20, 12
144, 19, 12
144, 20, 12
144, 19, 12
140, 20, 10
144, 19, 11
144, 19, 11
142, 18, 11
144, 19, 12
144, 19, 12
145, 21, 14
143, 20, 12
144, 20, 13
144, 20, 12
143, 19, 14
144, 20, 12
143, 19, 13
144, 19, 12
143, 18, 11
143, 19, 10
143, 18, 10
144, 19, 11
144, 20, 11
144, 20, 12
144, 20, 12
142, 19, 7
146, 21, 13
145, 21, 12
145, 20, 12
141, 20, 13
142, 18, 11
143, 19, 10
144, 20, 11
143, 20, 11
144, 20, 12
145, 20, 12
143, 20, 12
144, 20, 13
145, 20, 13
143, 18, 11
143, 18, 11
144, 20, 12
143, 21, 9
142, 21, 11
144, 20, 12
144, 20, 11
142, 20, 11
143, 18, 11
143, 19, 11
145, 18, 13
143, 18, 11
143, 18, 11
140, 19, 10
143, 20, 12
144, 19, 12
144, 19, 11
143, 18, 11
144, 19, 12
146, 19, 12
144, 20, 11
145, 19, 11
144, 19, 12
142, 18, 11
144, 19, 12
143, 18, 11
145, 19, 12
145, 19, 12
144, 19, 12
144, 19, 11
144, 19, 11
144, 20, 11
144, 20, 11
144, 20, 11
145, 19, 11
145, 20, 12
146, 21, 13
145, 20, 11
144, 20, 11
145, 20, 12
143, 18, 10
144, 19, 12
142, 18, 11
143, 18, 11
145, 19, 12
145, 20, 11
145, 20, 12
145, 20, 11
145, 20, 12
145, 20, 12
144, 20, 12
144, 20, 12
142, 18, 11
144, 19, 12
145, 20, 13
145, 20, 12
144, 20, 11
144, 20, 12
145, 20, 12
145, 20, 12
145, 19, 11
145, 20, 12
145, 19, 11
145, 20, 12
144, 20, 12
145, 20, 12
143, 20, 12
144, 20, 12
140, 20, 13
144, 20, 12
143, 18, 11
143, 18, 11
143, 18, 11
143, 18, 11
144, 19, 12
144, 20, 12
143, 20, 12
144, 18, 13
144, 20, 11
144, 20, 12
142, 18, 10
143, 18, 10
144, 19, 12
143, 20, 12
143, 19, 12
143, 20, 12
144, 20, 12
142, 19, 12
141, 19, 12
142, 19, 12
142, 19, 11
143, 18, 11
143, 18, 11
140, 20, 12
143, 18, 11
144, 19, 12
144, 19, 12
142, 20, 12
143, 20, 12
143, 19, 12
143, 20, 12
143, 20, 13
144, 20, 12
144, 20, 13
143, 20, 12
142, 19, 12
145, 20, 12
144, 20, 11
142, 19, 11
142, 18, 11
142, 18, 11
143, 18, 11
142, 18, 11
143, 18, 11
143, 18, 10
142, 18, 11
143, 18, 11
143, 19, 12
144, 19, 12
142, 18, 11
142, 18, 10
142, 18, 11
141, 18, 11
143, 20, 13
142, 19, 11
143, 20, 12
143, 20, 13
143, 21, 12
144, 20, 12
144, 20, 12
144, 19, 11
144, 19, 11
142, 19, 10
144, 19, 11
143, 19, 11
142, 18, 11
142, 19, 11
141, 18, 11
141, 18, 11
141, 18, 10
141, 18, 11
141, 18, 10
141, 18, 11
141, 20, 12
143, 20, 11
143, 18, 12
143, 20, 12
142, 19, 12
141, 17, 11
141, 18, 10
143, 19, 12
143, 20, 12
143, 19, 13
141, 18, 11
141, 18, 11
142, 19, 13
143, 18, 10
143, 19, 11
142, 20, 12
142, 19, 12
141, 18, 11
141, 17, 10
141, 18, 10
142, 18, 11
143, 19, 11
143, 19, 12
143, 19, 13
141, 17, 10
142, 18, 12
144, 19, 12
143, 19, 12
142, 20, 12
142, 19, 12
141, 19, 12
141, 18, 10
144, 21, 13
141, 19, 11
143, 20, 13
142, 20, 12
141, 18, 12
140, 18, 11
141, 18, 11
142, 19, 12
142, 19, 12
140, 19, 12
142, 20, 12
142, 20, 13
140, 18, 11
141, 18, 12
140, 18, 11
142, 19, 11
142, 19, 11
141, 19, 11
142, 19, 13
141, 18, 12
140, 18, 12
140, 18, 11
141, 18, 12
142, 19, 12
140, 18, 11
141, 17, 11
142, 19, 11
143, 20, 12
141, 19, 11
141, 19, 12
141, 19, 12
141, 18, 11
141, 17, 11
140, 19, 12
139, 16, 13
141, 17, 11
145, 18, 12
139, 17, 10
140, 18, 11
141, 18, 11
140, 18, 11
137, 16, 8
140, 18, 12
142, 19, 13
141, 17, 11
140, 17, 10
141, 17, 11
142, 19, 11
141, 17, 11
143, 20, 12
141, 19, 11
143, 19, 12
142, 20, 12
142, 20, 13
141, 18, 12
141, 18, 11
140, 16, 10
142, 19, 11
142, 19, 12
143, 19, 11
142, 20, 12
143, 20, 12
141, 18, 11
141, 18, 8
141, 16, 10
141, 18, 11
143, 19, 11
143, 20, 12
143, 20, 12
141, 19, 12
141, 18, 11
142, 19, 14
142, 19, 13
141, 18, 11
141, 18, 11
141, 18, 12
141, 18, 12
140, 18, 11
142, 19, 12
139, 19, 11
140, 16, 10
143, 19, 12
141, 17, 6
143, 19, 12
143, 19, 12
143, 19, 11
142, 18, 10
142, 19, 12
142, 20, 12
139, 17, 10
140, 18, 11
141, 18, 10
142, 18, 8
144, 20, 14
141, 19, 11
141, 19, 11
140, 17, 11
142, 19, 12
142, 20, 12
141, 18, 11
140, 16, 10
140, 17, 10
141, 18, 11
141, 17, 10
143, 19, 12
143, 19, 12
143, 20, 12
140, 18, 10
143, 20, 12
142, 19, 12
141, 18, 12
143, 20, 13
143, 18, 11
141, 18, 11
141, 18, 10
143, 19, 12
143, 20, 12
143, 19, 12
143, 19, 12
143, 19, 12
142, 20, 12
141, 19, 11
139, 16, 7
140, 17, 7
142, 18, 10
143, 19, 12
140, 17, 10
141, 17, 9
142, 16, 13
141, 19, 10
142, 20, 13
139, 16, 7
141, 18, 11
140, 17, 10
141, 18, 10
141, 18, 11
141, 18, 11
141, 18, 11
143, 19, 11
143, 19, 11
143, 20, 12
143, 20, 12
142, 19, 13
141, 19, 12
141, 18, 12
142, 19, 13
141, 18, 11
141, 18, 11
142, 18, 11
142, 17, 10
143, 19, 12
142, 18, 11
142, 19, 11
142, 20, 12
142, 19, 12
142, 20, 12
143, 20, 13
144, 20, 12
142, 18, 11
143, 17, 12
142, 19, 11
143, 19, 12
142, 19, 12
141, 19, 12
141, 19, 12
139, 18, 10
140, 18, 11
140, 18, 11
142, 18, 11
142, 18, 11
144, 18, 13
142, 18, 12
141, 18, 11
141, 18, 10
142, 19, 11
142, 19, 12
142, 20, 12
141, 19, 12
141, 19, 11
141, 18, 11
142, 18, 11
138, 19, 11
144, 20, 11
143, 20, 12
143, 19, 13
140, 18, 11
141, 17, 10
141, 18, 10
142, 19, 12
142, 20, 12
141, 18, 11
141, 18, 12
141, 17, 10
142, 18, 11
141, 18, 11
141, 18, 11
141, 18, 10
141, 20, 12
142, 20, 12
142, 20, 12
141, 18, 12
143, 18, 13
141, 18, 12
142, 18, 10
143, 20, 12
143, 20, 12
142, 19, 13
141, 18, 11
141, 18, 11
141, 18, 10
143, 19, 11
143, 19, 12
141, 18, 11
141, 18, 11
142, 19, 11
142, 18, 11
142, 18, 11
142, 19, 12
142, 20, 12
142, 19, 12
140, 17, 10
141, 18, 11
141, 19, 11
140, 19, 10
142, 19, 12
141, 18, 11
140, 19, 12
140, 18, 11
141, 19, 11
142, 18, 11
141, 19, 11
140, 18, 9
141, 18, 11
143, 19, 11
143, 20, 12
142, 19, 12
139, 17, 11
141, 18, 11
140, 18, 11
139, 18, 11
141, 17, 11
144, 18, 12
141, 19, 10
143, 19, 12
143, 20, 12
142, 19, 12
141, 19, 11
142, 19, 12
140, 18, 13
141, 18, 11
142, 18, 11
140, 17, 10
143, 19, 12
142, 18, 11
143, 19, 12
139, 17, 10
142, 20, 12
143, 20, 12
140, 17, 11
141, 18, 12
142, 19, 12
141, 18, 10
140, 17, 10
143, 19, 12
140, 20, 10
142, 20, 12
142, 19, 12
143, 19, 12
142, 20, 12
141, 19, 11
140, 23, 10
141, 19, 11
141, 17, 12
144, 20, 12
143, 20, 11
143, 20, 13
142, 19, 12
140, 18, 11
142, 19, 13
141, 17, 11
143, 19, 12
142, 19, 10
145, 20, 14
141, 19, 12
140, 17, 10
141, 18, 12
142, 19, 12
142, 20, 12
141, 18, 11
142, 20, 12
142, 19, 12
141, 18, 11
143, 18, 12
143, 20, 12
143, 20, 13
143, 19, 13
141, 19, 11
141, 17, 11
143, 19, 12
142, 19, 11
143, 21, 13
141, 18, 11
141, 18, 11
143, 19, 12
143, 18, 10
142, 20, 12
141, 18, 11
142, 19, 11
143, 19, 11
142, 20, 12
141, 18, 11
139, 20, 11
142, 19, 11
141, 18, 11
143, 19, 11
142, 18, 10
142, 20, 12
143, 19, 13
141, 18, 11
142, 18, 11
141, 17, 9
143, 19, 11
148, 20, 14
142, 20, 12
141, 18, 11
142, 18, 11
143, 20, 12
142, 20, 12
142, 19, 12
141, 18, 11
142, 19, 12
143, 19, 12
143, 20, 13
142, 18, 11
143, 19, 12
144, 19, 12
142, 19, 8
142, 18, 11
142, 19, 14
142, 19, 12
142, 20, 13
141, 18, 11
142, 19, 12
142, 18, 10
144, 19, 11
143, 20, 12
142, 18, 12
140, 16, 10
141, 18, 11
140, 17, 11
143, 18, 12
142, 20, 12
139, 17, 10
140, 18, 11
141, 17, 10
143, 19, 12
143, 20, 11
143, 20, 12
141, 17, 10
142, 19, 12
142, 19, 11
142, 19, 13
141, 18, 11
141, 17, 11
143, 20, 13
142, 19, 13
142, 18, 12
143, 18, 11
144, 19, 12
143, 20, 13
143, 19, 13
143, 19, 11
143, 19, 12
141, 18, 11
141, 18, 11
143, 19, 11
142, 20, 13
141, 18, 12
142, 19, 12
144, 19, 12
143, 20, 12
142, 19, 11
141, 19, 11
141, 18, 11
141, 18, 11
143, 19, 12
142, 19, 12
142, 19, 11
141, 18, 12
141, 17, 11
142, 19, 12
143, 19, 12
143, 19, 14
144, 19, 12
142, 20, 12
141, 18, 11
140, 18, 11
141, 18, 11
141, 18, 10
140, 18, 10
144, 19, 12
143, 20, 12
142, 18, 12
142, 19, 12
141, 18, 11
142, 19, 12
140, 17, 10
142, 18, 11
141, 18, 11
143, 19, 12
143, 20, 12
143, 20, 12
141, 18, 11
142, 20, 13
140, 17, 10
141, 18, 11
142, 18, 12
143, 19, 11
142, 18, 8
143, 18, 11
143, 18, 12
143, 17, 13
141, 18, 10
142, 19, 12
141, 17, 9
142, 18, 10
141, 17, 10
142, 18, 10
143, 18, 12
